2024-01-08 16:37:22,939 INFO    MainThread:7024 [wandb_setup.py:_flush():76] Current SDK version is 0.16.1
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_setup.py:_flush():76] Configure stats pid to 7024
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_setup.py:_flush():76] Loading settings from /home/jo/.config/wandb/settings
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_setup.py:_flush():76] Loading settings from /home/jo/code/kaggle/wandb/settings
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'api_key': '***REDACTED***'}
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_init.py:_log_setup():524] Logging user logs to /home/jo/code/kaggle/wandb/run-20240108_163722-6t5uj87k/logs/debug.log
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_init.py:_log_setup():525] Logging internal logs to /home/jo/code/kaggle/wandb/run-20240108_163722-6t5uj87k/logs/debug-internal.log
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_init.py:_jupyter_setup():470] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x7f180c321660>
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_init.py:init():564] calling init triggers
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_init.py:init():571] wandb.init called with sweep_config: {}
config: {'learning_rate': 0.05, 'momentum': 0.9, 'epochs': 30, 'loss_function': 'tf.keras.losses.BinaryCrossentropy()', 'architecture': 'MLP'}
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_init.py:init():614] starting backend
2024-01-08 16:37:22,940 INFO    MainThread:7024 [wandb_init.py:init():618] setting up manager
2024-01-08 16:37:22,942 INFO    MainThread:7024 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-01-08 16:37:22,942 INFO    MainThread:7024 [wandb_init.py:init():624] backend started and connected
2024-01-08 16:37:22,949 INFO    MainThread:7024 [wandb_run.py:_label_probe_notebook():1294] probe notebook
2024-01-08 16:37:22,949 INFO    MainThread:7024 [wandb_run.py:_label_probe_notebook():1304] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2024-01-08 16:37:22,949 INFO    MainThread:7024 [wandb_init.py:init():716] updated telemetry
2024-01-08 16:37:22,952 INFO    MainThread:7024 [wandb_init.py:init():749] communicating run to backend with 90.0 second timeout
2024-01-08 16:37:23,658 INFO    MainThread:7024 [wandb_run.py:_on_init():2254] communicating current version
2024-01-08 16:37:23,844 INFO    MainThread:7024 [wandb_run.py:_on_init():2263] got version response 
2024-01-08 16:37:23,844 INFO    MainThread:7024 [wandb_init.py:init():800] starting run threads in backend
2024-01-08 16:37:23,875 INFO    MainThread:7024 [wandb_run.py:_console_start():2233] atexit reg
2024-01-08 16:37:23,875 INFO    MainThread:7024 [wandb_run.py:_redirect():2088] redirect: wrap_raw
2024-01-08 16:37:23,875 INFO    MainThread:7024 [wandb_run.py:_redirect():2153] Wrapping output streams.
2024-01-08 16:37:23,877 INFO    MainThread:7024 [wandb_run.py:_redirect():2178] Redirects installed.
2024-01-08 16:37:23,878 INFO    MainThread:7024 [wandb_init.py:init():841] run started, returning control to user process
2024-01-08 16:37:23,878 INFO    MainThread:7024 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-08 16:37:23,878 INFO    MainThread:7024 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-08 16:37:23,892 INFO    MainThread:7024 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-08 16:37:23,894 INFO    MainThread:7024 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-08 16:37:23,894 INFO    MainThread:7024 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-08 16:37:23,929 INFO    MainThread:7024 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-08 16:37:24,003 INFO    MainThread:7024 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-08 16:37:24,003 INFO    MainThread:7024 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-08 16:37:24,027 INFO    MainThread:7024 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-08 16:37:24,027 INFO    MainThread:7024 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-08 16:37:24,027 INFO    MainThread:7024 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-08 16:37:24,062 INFO    MainThread:7024 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-08 16:37:24,063 INFO    MainThread:7024 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-08 16:37:24,063 INFO    MainThread:7024 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-08 16:37:24,098 INFO    MainThread:7024 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-08 16:37:24,098 INFO    MainThread:7024 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-08 16:37:24,098 INFO    MainThread:7024 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-08 16:37:24,136 INFO    MainThread:7024 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-08 16:37:24,138 INFO    MainThread:7024 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-08 16:37:24,139 INFO    MainThread:7024 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-08 16:37:24,183 INFO    MainThread:7024 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-08 16:37:46,758 INFO    MainThread:7024 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-08 16:37:46,759 INFO    MainThread:7024 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-08 16:37:46,844 INFO    MainThread:7024 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-08 16:37:46,927 INFO    MainThread:7024 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-08 16:37:46,927 INFO    MainThread:7024 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-08 16:37:46,951 INFO    MainThread:7024 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-08 16:37:46,951 INFO    MainThread:7024 [wandb_run.py:_finish():1962] finishing run jcrone/Titanic/6t5uj87k
2024-01-08 16:37:46,953 ERROR   MainThread:7024 [jupyter.py:save_history():437] Run pip install nbformat to save notebook history
2024-01-08 16:37:46,953 INFO    MainThread:7024 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-08 16:37:46,953 INFO    MainThread:7024 [wandb_init.py:_jupyter_teardown():452] cleaning up jupyter logic
2024-01-08 16:37:46,953 INFO    MainThread:7024 [wandb_run.py:_atexit_cleanup():2202] got exitcode: 0
2024-01-08 16:37:46,953 INFO    MainThread:7024 [wandb_run.py:_restore():2185] restore
2024-01-08 16:37:46,953 INFO    MainThread:7024 [wandb_run.py:_restore():2191] restore done
